Unnamed: 0,timestamp,cell_id,latency_ms,packet_loss_rate_percent,load_percent,active_users,spectrum_mhz,source_cell_id,target_cell_id,handover_attempts,handover_failures,rsrp_dBm,rsrq_dB,sinr_dB,spectrum_utilization_percent,congestion_level_percent,year,month,week,daily,hour,dayofweek,lag_1,lag_3,sin_day_of_week,cos_day_of_week,band_Band1,band_Band2,band_Band3,issue_description_Equipment failure,issue_description_Network instability,issue_description_Overload,issue_description_Signal loss,traffic_mbps,model_prediction,available_capacity,Calculated_total_capacity(Mbps),Capacity_Allocated(Mbps)
1018,2/12/2024 10:00,Cell39,29,2.385385858,35.14341136,2593,22,Cell2,Cell56,8,4,-112,-13.74773675,36.40080214,32.8867149,19.50368921,2024,2,7,12,10,0,113.3740565,161.6306924,0,1,1,0,0,0,1,0,0,112.7403401,121.44647,1204664.877,1088.721224,774.5466843
1019,2/12/2024 11:00,Cell79,159,4.672827874,62.42882295,252,42,Cell67,Cell29,13,5,-115,-19.76294225,33.3301839,62.65009499,5.305095656,2024,2,7,12,11,0,257.2211505,164.5197412,0,1,0,1,0,0,0,1,0,120.1249983,132.6486,14501275.42,3787.09277,2680.391902
1020,2/12/2024 12:00,Cell80,65,1.446521586,84.56921617,1212,14,Cell83,Cell72,10,6,-52,-6.819706136,39.03719913,80.70249878,46.04413035,2024,2,7,12,12,0,252.8344616,123.9907194,0,1,0,0,1,0,0,1,0,200.5296343,195.05443,44676899.76,6660.675349,4695.294124
1021,2/12/2024 13:00,Cell27,49,3.630832098,30.39036407,2124,15,Cell56,Cell75,0,8,-72,-4.822764198,-0.949919544,75.8397675,56.40009515,2024,2,7,12,13,0,243.7686445,191.2006616,0,1,1,0,0,0,1,0,0,107.4348082,99.21742,5068408.542,2199.568014,1612.992168
1022,2/12/2024 14:00,Cell74,113,3.654304115,40.01473277,724,54,Cell24,Cell73,10,0,-120,-18.1128425,11.61948826,22.16668897,74.69729911,2024,2,7,12,14,0,227.7622208,163.8433555,0,1,1,0,0,0,0,0,1,86.6256787,92.97124,686005.738,825.812714,581.4926417
1023,2/12/2024 15:00,Cell63,51,1.107503905,78.87369337,2416,34,Cell67,Cell31,8,1,-103,-17.25937053,-3.00870707,47.80036402,76.58005529,2024,2,7,12,15,0,210.1124679,200.8078471,0,1,0,0,1,0,0,1,0,214.8156849,206.76572,13549393.47,3644.517197,2602.423014
1024,2/12/2024 16:00,Cell68,66,4.516118125,83.63442639,4663,34,Cell40,Cell65,1,0,-107,-3.540728847,13.78508576,78.58419188,11.40606874,2024,2,7,12,16,0,207.8716988,174.8981856,0,1,0,1,0,0,0,0,1,263.9674976,259.55417,41345929.77,6411.125194,4514.363698
1025,2/12/2024 17:00,Cell19,107,2.455916002,72.42963725,2671,19,Cell63,Cell71,9,8,-109,-5.305446253,-5.719164458,41.39368091,85.03076194,2024,2,7,12,17,0,187.4400399,177.4837055,0,1,1,0,0,0,1,0,0,190.5001454,200.39224,8320917.299,2885.305975,2018.725972
1026,2/12/2024 18:00,Cell28,82,3.394416834,89.49360982,1177,21,Cell69,Cell74,2,1,-53,-17.52466322,23.88554149,33.01786732,19.63420031,2024,2,7,12,18,0,125.7407266,233.0589996,0,1,0,0,1,0,0,1,0,209.7382916,206.57979,7829477.916,2833.376658,1934.312025
1027,2/12/2024 19:00,Cell85,173,0.729277794,35.41295578,2202,12,Cell59,Cell9,12,1,-51,-11.54555426,12.28353885,17.60325267,52.06758422,2024,2,7,12,19,0,76.07031922,200.9317191,0,1,1,0,0,0,1,0,0,114.4840086,116.83289,340586.0049,571.3669997,417.2628163
1028,2/12/2024 20:00,Cell78,150,1.289019585,62.74059095,2841,38,Cell96,Cell63,10,4,-61,-13.76486602,33.624894,62.53317425,3.761258299,2024,2,7,12,20,0,144.4327401,137.3075886,0,1,0,1,0,1,0,0,0,177.8638557,181.73843,14605446.61,3799.094541,2691.118242
1029,2/12/2024 21:00,Cell33,42,2.93053559,71.09968336,270,38,Cell61,Cell77,17,8,-56,-16.72241983,1.551654854,31.26209342,9.247532688,2024,2,7,12,21,0,204.8365451,230.9254907,0,1,1,0,0,0,0,0,1,154.1001877,146.85892,4545384.418,2121.363166,1499.870057
1030,2/12/2024 22:00,Cell10,93,1.595136342,72.15868322,561,52,Cell52,Cell27,13,2,-68,-11.23278445,9.702726547,44.15331362,62.38406351,2024,2,7,12,22,0,148.5544816,228.6843527,0,1,0,1,0,0,1,0,0,160.3062955,154.8315,9569567.366,3070.732974,2181.465211
1031,2/12/2024 23:00,Cell83,69,2.498464593,77.60907692,3139,33,Cell95,Cell18,4,9,-82,-2.960792008,-9.934631219,50.21211947,62.98846676,2024,2,7,12,23,0,184.3005109,177.9843719,0,1,0,0,1,1,0,0,0,220.4590299,216.08958,14108204.88,3770.095046,2619.494548
1032,2/13/2024 0:00,Cell30,183,1.870025997,85.05756271,2179,33,Cell76,Cell16,7,7,-72,-3.674595949,13.30184487,36.81945413,49.08976046,2024,2,7,13,0,1,138.8719005,107.6210691,0.781831482,0.623489802,0,0,1,0,1,0,0,221.6653885,213.23375,8923589.695,3010.896011,2074.635844
1033,2/13/2024 1:00,Cell22,143,3.202768983,51.69848674,1693,34,Cell36,Cell4,9,9,-119,-8.277729579,-5.837303192,96.74434495,61.2278753,2024,2,7,13,1,1,221.2840663,105.763662,0.781831482,0.623489802,0,0,1,0,0,1,0,144.4825697,136.78725,23424669.03,4854.093403,3378.029008
1034,2/13/2024 2:00,Cell3,32,2.435726814,32.57780357,844,56,Cell100,Cell94,5,0,-105,-8.806445175,36.59840312,83.53710561,74.25245222,2024,2,7,13,2,1,236.1230727,147.8011582,0.781831482,0.623489802,1,0,0,0,0,1,0,76.57144031,83.66965,7003206.788,2606.340508,1880.8919
1035,2/13/2024 3:00,Cell82,145,0.02304968,51.74651487,3753,58,Cell31,Cell38,14,9,-73,-6.907095947,37.57861166,23.45972685,72.51878653,2024,2,7,13,3,1,200.0042266,176.5835689,0.781831482,0.623489802,0,1,0,0,0,0,1,186.1267528,177.67024,1363838.841,1139.752863,837.6264889
1036,2/13/2024 4:00,Cell75,48,3.24840419,70.2968858,3853,46,Cell97,Cell20,7,1,-76,-0.493597871,17.70516067,19.96605901,72.88375106,2024,2,7,13,4,1,264.1188682,220.1827303,0.781831482,0.623489802,0,1,0,0,0,0,1,215.1345684,209.70479,1752581.735,1314.288825,933.4380626
1037,2/13/2024 5:00,Cell48,185,2.110607785,42.80736524,4315,14,Cell7,Cell41,3,7,-95,-3.533921032,11.85458159,49.78644525,24.96951481,2024,2,7,13,5,1,254.6206444,228.8205565,0.781831482,0.623489802,0,1,0,1,0,0,0,170.5502172,172.09898,4151078.389,2039.632735,1424.646125
1038,2/13/2024 6:00,Cell2,140,1.708491702,78.59837709,3623,20,Cell90,Cell58,8,0,-110,-15.73411628,13.78184164,58.38739652,72.2041838,2024,2,7,13,6,1,107.4030022,87.94412599,0.781831482,0.623489802,0,0,1,0,0,0,1,239.1034019,233.00734,19629765.02,4453.168836,3085.630934
1039,2/13/2024 7:00,Cell76,109,0.470733761,43.18586746,4994,49,Cell90,Cell76,4,8,-66,-10.66357489,7.341137858,26.44591274,75.71788309,2024,2,7,13,7,1,173.4076265,200.0167704,0.781831482,0.623489802,0,1,0,0,0,1,0,191.4492215,191.06662,1170792.876,1073.457902,763.4719645
1040,2/13/2024 8:00,Cell54,152,1.101848453,30.60380414,1102,52,Cell20,Cell28,18,3,-108,-5.070389888,11.84687346,64.07324673,47.11201556,2024,2,7,13,8,1,193.747283,81.03720291,0.781831482,0.623489802,0,1,0,0,0,1,0,79.67732737,83.34657,3549215.544,1867.208043,1330.569933
1041,2/13/2024 9:00,Cell6,167,1.118861458,60.48484645,750,31,Cell98,Cell44,16,2,-94,-3.037037349,15.06160734,57.54761705,44.82107717,2024,2,7,13,9,1,197.9186491,184.784676,0.781831482,0.623489802,1,0,0,0,0,0,1,138.9282107,141.08154,11265346.7,3363.726318,2344.347293
1042,2/13/2024 10:00,Cell40,97,4.676847497,73.58769428,2367,24,Cell33,Cell65,1,2,-59,-18.30916874,38.11890481,48.49643217,1.332984181,2024,2,7,13,10,1,181.9739052,233.4585084,0.781831482,0.623489802,0,0,1,1,0,0,0,195.3018753,190.77661,11623657.55,3447.656498,2360.02638
1043,2/13/2024 11:00,Cell93,128,2.162564874,50.97932043,4413,18,Cell83,Cell9,12,0,-109,-6.122567711,10.01618664,32.22369233,88.02919249,2024,2,7,13,11,1,175.6537559,152.286236,0.781831482,0.623489802,0,1,0,0,1,0,0,182.5507056,191.60619,2524719.086,1560.538924,1132.495533
1044,2/13/2024 12:00,Cell94,33,0.210329236,74.93374797,1772,59,Cell17,Cell33,16,7,-58,-16.94246931,27.60319281,47.09544335,54.466476,2024,2,7,13,12,1,210.447581,239.8507104,0.781831482,0.623489802,0,1,0,1,0,0,0,193.0625427,184.82225,11545127.77,3408.008891,2371.352217
1045,2/13/2024 13:00,Cell2,155,0.694083411,56.30426005,4683,15,Cell6,Cell65,13,3,-118,-17.88041727,26.61324291,94.5921577,53.81918655,2024,2,7,13,13,1,239.1034019,131.4175494,0.781831482,0.623489802,0,0,1,1,0,0,0,212.7061498,207.9405,26691987.3,5176.045028,3609.781409
1046,2/13/2024 14:00,Cell73,67,0.395163379,40.30287704,2086,35,Cell86,Cell9,10,0,-117,-3.129471606,37.95866187,46.89890173,78.39126961,2024,2,7,13,14,1,169.4464828,191.3027116,0.781831482,0.623489802,0,0,1,0,1,0,0,127.8799612,123.262405,3160562.586,1803.958891,1226.410325
1047,2/13/2024 15:00,Cell2,160,2.944346951,35.43350363,3270,15,Cell81,Cell86,6,10,-106,-4.267691246,-7.467680964,78.02238966,51.33785593,2024,2,7,13,15,1,212.7061498,107.4030022,0.781831482,0.623489802,1,0,0,0,0,0,1,137.450075,136.77618,7324988.676,2652.150734,1933.33358
1048,2/13/2024 16:00,Cell93,43,0.933107458,72.63522989,4200,41,Cell20,Cell62,1,4,-74,-5.068180937,-5.650359672,11.52113342,43.6700996,2024,2,7,13,16,1,182.5507056,183.8662757,0.781831482,0.623489802,0,1,0,1,0,0,0,223.6872086,227.40282,617119.5811,753.6838114,573.163043
1049,2/13/2024 17:00,Cell97,98,2.492788201,53.14288726,3865,52,Cell42,Cell73,2,9,-97,-19.51603163,18.79774231,23.34478198,3.029431987,2024,2,7,13,17,1,176.1629192,179.1422453,0.781831482,0.623489802,0,0,1,1,0,0,0,191.2636951,181.04486,1391449.302,1165.121447,835.9768104
1050,2/13/2024 18:00,Cell74,181,1.850310314,84.76642608,506,29,Cell63,Cell69,10,7,-80,-14.86281009,13.84156722,32.20547601,66.89640941,2024,2,7,13,18,1,86.6256787,163.4296271,0.781831482,0.623489802,1,0,0,0,0,1,0,176.712165,179.27484,6788347.206,2613.971199,1817.863581
1051,2/13/2024 19:00,Cell98,70,4.019381886,62.41530351,4665,44,Cell41,Cell2,2,7,-51,-11.3778027,20.91721442,69.46860308,44.35761658,2024,2,7,13,19,1,152.9275988,159.809959,0.781831482,0.623489802,0,1,0,0,1,0,0,208.5329694,216.95276,17657813.54,4205.020039,2939.455547
1052,2/13/2024 20:00,Cell55,22,1.602448186,50.90594509,328,52,Cell90,Cell78,0,9,-105,-2.399096279,16.68014642,58.36882988,94.10917303,2024,2,7,13,20,1,246.2409176,88.08049888,0.781831482,0.623489802,0,0,1,0,1,0,0,118.0073737,108.341064,8451827.134,2863.045674,2066.428436
1053,2/13/2024 21:00,Cell72,147,2.291327412,50.93945562,1714,12,Cell92,Cell76,18,2,-64,-9.536617163,28.25791824,63.50826477,84.56965488,2024,2,7,13,21,1,134.3901452,97.70734073,0.781831482,0.623489802,0,0,1,1,0,0,0,143.3820533,136.35207,9766981.821,3121.628714,2190.166705
1054,2/13/2024 22:00,Cell60,138,3.606427743,37.88627187,221,27,Cell72,Cell29,13,3,-80,-10.0272314,34.45096966,49.56127604,7.463699716,2024,2,7,13,22,1,174.9961746,155.7399218,0.781831482,0.623489802,0,1,0,0,0,0,1,82.64615084,81.92616,3138865.664,1791.24443,1226.636593
1055,2/13/2024 23:00,Cell97,77,2.166756035,65.62734922,2703,44,Cell7,Cell80,16,9,-74,-19.90769659,16.67144558,78.87689325,72.23695396,2024,2,7,13,23,1,191.2636951,78.59718504,0.781831482,0.623489802,1,0,0,0,1,0,0,175.5628412,190.43597,26377333.22,5032.977176,3668.630437
1056,2/14/2024 0:00,Cell6,144,3.96607768,64.93002812,3887,19,Cell71,Cell48,18,3,-75,-3.404896701,-5.544819727,20.20507888,64.56415204,2024,2,7,14,0,2,138.9282107,180.2261377,0.974927912,-0.222520934,1,0,0,0,1,0,0,202.1543774,201.64447,1519971.099,1227.781233,866.5874188
1057,2/14/2024 1:00,Cell19,132,3.308421781,77.99962152,4246,45,Cell29,Cell73,18,2,-59,-8.298050843,-4.540484836,50.75032747,83.08076107,2024,2,7,14,1,2,190.5001454,149.0582441,0.974927912,-0.222520934,0,0,1,0,0,1,0,239.9602408,241.81555,14603982.08,3830.756386,2668.608084
1058,2/14/2024 2:00,Cell96,74,2.05264557,42.07181775,2770,39,Cell67,Cell51,20,5,-85,-12.57282487,1.179349642,75.38911642,97.82763492,2024,2,7,14,2,2,150.5771765,130.7270759,0.974927912,-0.222520934,0,0,1,0,1,0,0,142.105334,142.28206,9229546.194,3055.296232,2114.584592
1059,2/14/2024 3:00,Cell27,138,2.519909628,47.44737855,3939,35,Cell16,Cell32,18,2,-91,-16.78976753,33.03632423,45.9448992,47.37963379,2024,2,7,14,3,2,107.4348082,217.6157581,0.974927912,-0.222520934,1,0,0,0,0,0,1,177.8378474,176.41344,4335651.079,2087.572747,1453.820357
1060,2/14/2024 4:00,Cell1,139,4.836017279,35.83427815,978,39,Cell77,Cell24,18,5,-106,-11.61342643,18.98550629,42.62213877,75.53513738,2024,2,7,14,4,2,190.1570884,149.826637,0.974927912,-0.222520934,0,0,1,0,0,1,0,96.99401025,91.67037,2066295.105,1449.877159,997.60629
1061,2/14/2024 5:00,Cell33,99,3.308057483,47.72053214,3093,40,Cell50,Cell58,0,4,-103,-15.22557748,8.825473982,53.34211939,83.8936081,2024,2,7,14,5,2,154.1001877,123.0372896,0.974927912,-0.222520934,0,0,1,0,0,0,1,158.4142828,160.08226,6600746.577,2445.451671,1889.435256
1062,2/14/2024 6:00,Cell40,61,4.52497613,55.68612695,2924,13,Cell82,Cell20,10,10,-92,-10.99611996,8.122369145,12.41820259,62.41464823,2024,2,7,14,6,2,195.3018753,132.0064633,0.974927912,-0.222520934,0,1,0,0,0,1,0,172.9759224,164.00932,395221.2475,624.4172763,443.0608886
1063,2/14/2024 7:00,Cell32,40,0.893792517,87.84170436,620,33,Cell44,Cell84,0,1,-63,-13.87003922,-6.939303704,78.43199696,16.26841465,2024,2,7,14,7,2,207.7630499,198.9448418,0.974927912,-0.222520934,1,0,0,0,1,0,0,194.3082627,183.58682,45173237.68,6724.326588,4702.517935
1064,2/14/2024 8:00,Cell69,29,2.416180781,69.18396017,3465,10,Cell77,Cell43,6,7,-99,-19.12054137,3.906229408,76.84899146,13.02997271,2024,2,7,14,8,2,228.4326254,220.9044449,0.974927912,-0.222520934,0,0,1,0,0,0,1,212.0647466,206.396,26811002.78,5171.684613,3628.933965
1065,2/14/2024 9:00,Cell17,76,4.543308349,76.97243579,1631,35,Cell31,Cell5,7,10,-66,-0.151124868,8.002073037,85.26290944,71.51088293,2024,2,7,14,9,2,144.2935751,179.374186,0.974927912,-0.222520934,1,0,0,0,1,0,0,195.6611182,184.03723,41640915.58,6401.658477,4553.295214
1066,2/14/2024 10:00,Cell8,172,1.613060307,49.53059311,3406,58,Cell67,Cell84,6,6,-98,-11.04345615,-5.712581939,22.44599673,97.70374785,2024,2,7,14,10,2,149.2693828,79.49799786,0.974927912,-0.222520934,0,1,0,0,0,0,1,174.6741042,159.5932,1075386.204,1040.786941,723.2703574
1067,2/14/2024 11:00,Cell57,75,4.838320991,38.67076877,1837,38,Cell94,Cell80,14,6,-77,-3.728927988,10.81763818,81.45821069,28.67372334,2024,2,7,14,11,2,177.761617,234.7993134,0.974927912,-0.222520934,1,0,0,1,0,0,0,107.4687631,113.55742,9272903.142,3030.92265,2141.602722
1068,2/14/2024 12:00,Cell42,57,0.485387452,45.40319651,4935,47,Cell3,Cell19,15,5,-51,-17.67748516,9.444477261,78.05218001,88.79889078,2024,2,7,14,12,2,186.3875808,193.7538925,0.974927912,-0.222520934,1,0,0,0,1,0,0,198.4547756,192.97273,11751187.92,3421.363091,2404.255651
1069,2/14/2024 13:00,Cell98,105,4.513355851,45.38806146,1560,45,Cell90,Cell76,7,8,-61,-7.824868204,37.56738117,90.34276694,99.80117498,2024,2,7,14,13,2,208.5329694,245.10216,0.974927912,-0.222520934,0,0,1,0,0,0,1,116.0596428,120.3047,15483801.88,3965.75223,2733.065681
1070,2/14/2024 14:00,Cell9,132,2.22606061,64.9869197,43,18,Cell66,Cell81,9,3,-116,-9.50139372,13.67944233,19.84247502,29.27129083,2024,2,7,14,14,2,219.4508688,195.4284569,0.974927912,-0.222520934,1,0,0,0,0,1,0,140.6591151,127.81202,1443233.64,1205.671936,837.9257392
1071,2/14/2024 15:00,Cell87,131,0.368720826,50.48826795,4692,51,Cell98,Cell98,3,4,-87,-0.927863412,22.95169478,83.33057448,14.78995174,2024,2,7,14,15,2,183.5899531,214.2821899,0.974927912,-0.222520934,0,1,0,0,0,0,1,198.8431267,190.99927,16829318.48,4074.39753,2891.353347
1072,2/14/2024 16:00,Cell35,194,4.397607963,81.44393186,4117,41,Cell77,Cell27,12,8,-109,-3.927829465,33.95884953,44.58259055,33.51135118,2024,2,7,14,16,2,172.2565193,191.8523693,0.974927912,-0.222520934,0,1,0,0,0,1,0,247.7784948,242.2369,12412196.98,3505.954944,2478.222916
1073,2/14/2024 17:00,Cell71,73,1.259701062,89.31267115,4321,46,Cell75,Cell41,3,2,-54,-11.73444001,34.19398144,17.4535819,51.450684,2024,2,7,14,17,2,224.2301855,121.1849978,0.974927912,-0.222520934,1,0,0,1,0,0,0,261.5317978,263.46936,1858997.11,1453.059768,895.5570896
1074,2/14/2024 18:00,Cell79,65,0.111250627,50.59790432,4644,49,Cell7,Cell90,18,2,-80,-4.113945431,20.927677,82.75418526,27.09074759,2024,2,7,14,18,2,120.1249983,167.5760723,0.974927912,-0.222520934,0,1,0,0,1,0,0,186.7379591,194.22931,16621185,4054.836258,2869.370983
1075,2/14/2024 19:00,Cell53,23,0.679035528,72.30361642,4469,27,Cell27,Cell34,5,7,-113,-11.83932626,16.03344608,79.68625198,96.42374282,2024,2,7,14,19,2,241.3408604,79.73245628,0.974927912,-0.222520934,1,0,0,0,0,0,1,226.5106932,231.94589,31863873.77,5610.614329,3975.449092
1076,2/14/2024 20:00,Cell54,190,3.295573709,69.44919492,1027,33,Cell7,Cell21,15,9,-119,-4.783639298,6.036013361,65.85127583,14.03250737,2024,2,7,14,20,2,79.67732737,117.0057888,0.974927912,-0.222520934,0,1,0,0,0,1,0,166.7698937,165.12694,19554049.24,4439.01762,3083.527852
1077,2/14/2024 21:00,Cell84,81,4.889057446,41.66774926,1985,49,Cell8,Cell42,6,5,-63,-14.17071619,12.6070089,53.11356053,29.34438756,2024,2,7,14,21,2,173.3193045,190.2308619,0.974927912,-0.222520934,0,0,1,0,1,0,0,121.6843355,119.82601,4530443.909,2119.341213,1496.366284
1078,2/14/2024 22:00,Cell25,143,0.557310698,85.08051569,1726,27,Cell100,Cell67,12,1,-84,-12.54111555,-6.285507535,34.96595782,29.44241372,2024,2,7,14,22,2,245.4085943,151.8446376,0.974927912,-0.222520934,0,1,0,0,0,0,1,205.8780685,202.72914,8035047.327,2855.875249,1969.460371
1079,2/14/2024 23:00,Cell67,147,2.309740241,41.96655523,832,48,Cell42,Cell100,2,2,-61,-7.886717639,-1.785433091,94.1543394,54.57569893,2024,2,7,14,23,2,104.2959663,115.5288958,0.974927912,-0.222520934,1,0,0,0,1,0,0,109.2098326,102.37609,14542012.85,3816.21239,2667.411548
1080,2/15/2024 0:00,Cell62,131,0.903182755,74.2174279,3393,17,Cell93,Cell93,20,7,-80,-9.182363262,8.70590681,74.32804324,64.38880772,2024,2,7,15,0,3,264.1290865,131.2996164,0.433883739,-0.900968868,0,0,1,0,0,0,1,211.4019499,213.73465,28919288.53,5368.890719,3770.518535
1081,2/15/2024 1:00,Cell55,104,3.725182671,50.85657854,2586,48,Cell85,Cell83,17,4,-85,-12.090423,-8.842035685,49.49361845,4.112374646,2024,2,7,15,1,3,118.0073737,166.215114,0.433883739,-0.900968868,0,0,1,1,0,0,0,158.7119068,155.25058,5839390.97,2417.725897,1690.668774
1082,2/15/2024 2:00,Cell46,23,0.590294499,52.02489402,4467,60,Cell26,Cell21,16,1,-102,-1.247401583,25.80489095,45.267093,94.48351956,2024,2,7,15,2,3,140.8638781,156.8656391,0.433883739,-0.900968868,0,0,1,0,0,1,0,192.7990833,195.02638,5063351.761,2258.723729,1569.180944
1083,2/15/2024 3:00,Cell24,84,1.199208742,57.32694317,1388,20,Cell61,Cell76,2,2,-70,-9.919179053,19.43168995,70.49686618,89.92279059,2024,2,7,15,3,3,141.0395064,137.4651425,0.433883739,-0.900968868,0,1,0,0,0,0,1,136.6689795,142.00636,15373942.23,3914.546032,2749.171799
1084,2/15/2024 4:00,Cell98,81,0.982029838,81.87047868,912,52,Cell20,Cell87,19,10,-67,-5.574985064,32.76741886,44.99042637,99.40809206,2024,2,7,15,4,3,116.0596428,152.9275988,0.433883739,-0.900968868,0,0,1,0,0,1,0,189.040391,177.77454,12901048.3,3557.526838,2538.486489
1085,2/15/2024 5:00,Cell46,109,2.762598902,38.41511649,1092,44,Cell93,Cell47,3,1,-92,-11.6608459,-1.627147507,30.34884832,41.70709193,2024,2,7,15,5,3,192.7990833,92.97536879,0.433883739,-0.900968868,1,0,0,0,1,0,0,102.2692165,101.12479,1195095.661,1098.090579,761.8378475
1086,2/15/2024 6:00,Cell22,139,4.36592046,33.27417467,1269,33,Cell79,Cell28,10,4,-54,-5.534386173,36.60526873,56.98883077,0.152819855,2024,2,7,15,6,3,144.4825697,185.4899456,0.433883739,-0.900968868,0,1,0,1,0,0,0,83.82678299,93.1823,3328629.905,1806.993304,1289.457425
1087,2/15/2024 7:00,Cell11,149,2.555451006,54.12244913,757,22,Cell87,Cell63,17,4,-113,-4.152409492,35.09211058,77.33966526,66.90385461,2024,2,7,15,7,3,167.85576,97.68516958,0.433883739,-0.900968868,0,0,1,0,0,0,1,124.2200422,124.314674,16327219.05,4055.349985,2818.265595
1088,2/15/2024 8:00,Cell48,156,0.291217264,33.33510595,1788,40,Cell79,Cell64,18,8,-60,-9.058063005,16.87896776,95.36919742,12.98258122,2024,2,7,15,8,3,170.5502172,134.4766022,0.433883739,-0.900968868,0,0,1,0,1,0,0,109.4654889,107.026115,9352007.144,3051.437997,2145.350818
1089,2/15/2024 9:00,Cell8,64,2.816944653,71.25605298,2833,39,Cell51,Cell55,7,5,-65,-19.34603419,8.340692196,34.1195175,50.94028446,2024,2,7,15,9,3,174.6741042,168.7294265,0.433883739,-0.900968868,0,1,0,0,0,0,1,190.5108021,200.30371,5340215.317,2326.846576,1606.530813
1090,2/15/2024 10:00,Cell39,165,3.987604997,75.6195045,3762,38,Cell74,Cell12,12,1,-114,-9.916001164,33.29915096,41.89157918,9.3812147,2024,2,7,15,10,3,112.7403401,168.5180387,0.433883739,-0.900968868,0,0,1,0,0,1,0,224.8045049,230.4807,9213015.827,3051.309377,2113.555291
1091,2/15/2024 11:00,Cell35,131,0.660780987,81.28274369,3061,51,Cell2,Cell2,17,10,-53,-2.022165114,37.05105158,20.08521461,59.6329693,2024,2,7,15,11,3,247.7784948,108.1165799,0.433883739,-0.900968868,1,0,0,1,0,0,0,229.8897768,228.24976,2314534.856,1532.213393,1057.407804
1092,2/15/2024 12:00,Cell49,195,0.363556072,74.63053473,2087,15,Cell30,Cell59,0,0,-100,-18.32279166,-1.912013941,86.5221658,94.95967133,2024,2,7,15,12,3,149.3348458,90.15990301,0.433883739,-0.900968868,0,1,0,0,0,0,1,198.1682151,187.50476,39897106.23,6297.042799,4435.093623
1093,2/15/2024 13:00,Cell46,61,0.939038888,84.98108362,3110,12,Cell91,Cell30,19,6,-76,-8.315833875,18.9104765,67.92979964,47.8847684,2024,2,7,15,13,3,102.2692165,140.8638781,0.433883739,-0.900968868,1,0,0,0,0,1,0,237.6694228,230.33614,31556579.63,5620.8371,3929.949463
1094,2/15/2024 14:00,Cell38,60,3.730431614,74.89806736,2792,37,Cell17,Cell12,16,6,-109,-19.31588847,15.15469697,82.39382045,7.599495576,2024,2,7,15,14,3,185.678243,105.2775469,0.433883739,-0.900968868,0,0,1,0,0,0,1,201.7503262,205.41158,36588523.97,6014.846026,4258.12509
1095,2/15/2024 15:00,Cell8,108,2.958402098,86.16453839,4661,19,Cell67,Cell39,2,9,-114,-10.25520732,16.81580849,16.10768498,1.929475544,2024,2,7,15,15,3,190.5108021,149.2693828,0.433883739,-0.900968868,0,0,1,1,0,0,0,265.687668,259.26245,1633060.661,1286.639017,888.4717838
1096,2/15/2024 16:00,Cell54,61,2.70297327,41.58664765,3243,43,Cell72,Cell18,6,5,-76,-6.162010698,-6.541254434,49.14944691,4.226802572,2024,2,7,15,16,3,166.7698937,193.747283,0.433883739,-0.900968868,0,1,0,0,0,1,0,152.8588548,152.28362,3804607.854,1954.224636,1362.804177
1097,2/15/2024 17:00,Cell37,54,1.247399473,59.99178797,4397,10,Cell43,Cell24,5,1,-86,-12.38976209,9.090356494,83.62946877,10.68904323,2024,2,7,15,17,3,126.5395891,177.3241039,0.433883739,-0.900968868,0,0,1,0,0,0,1,200.975331,209.3395,23633235.82,4874.460102,3393.866137
1098,2/15/2024 18:00,Cell91,185,1.661182976,89.63583598,1724,21,Cell49,Cell12,14,7,-81,-17.7211909,-2.549524511,22.4913494,54.30718954,2024,2,7,15,18,3,211.6572053,201.8939353,0.433883739,-0.900968868,0,0,1,0,1,0,0,215.6516272,216.56328,3530488.311,1904.903721,1297.357861
1099,2/15/2024 19:00,Cell92,86,4.829425065,70.89469095,933,45,Cell4,Cell82,6,3,-110,-1.051939874,33.61047111,60.39926928,11.88585062,2024,2,7,15,19,3,192.7016576,145.6847942,0.433883739,-0.900968868,1,0,0,1,0,0,0,164.8568564,155.88075,17211902.97,4151.693569,2902.028264
1100,2/15/2024 20:00,Cell40,60,1.203126134,82.71846708,554,41,Cell88,Cell6,6,10,-79,-1.338174178,12.70196669,56.02500007,25.72713326,2024,2,7,15,20,3,172.9759224,181.9739052,0.433883739,-0.900968868,0,0,1,1,0,0,0,183.5167715,178.68956,20529250.73,4496.558657,3195.883031
1101,2/15/2024 21:00,Cell34,118,4.508227116,31.82362763,3,20,Cell29,Cell8,11,6,-119,-4.095467711,31.87233422,10.06472532,30.39457902,2024,2,7,15,21,3,89.22229576,152.3007853,0.433883739,-0.900968868,0,1,0,0,0,1,0,55.94068974,66.36648,95201.17739,279.4077178,238.5074568
1102,2/15/2024 22:00,Cell96,69,2.902657522,82.30547391,1284,10,Cell72,Cell57,8,7,-87,-15.84639817,0.871226009,37.97703044,4.085504096,2024,2,7,15,22,3,142.105334,89.75321816,0.433883739,-0.900968868,0,1,0,0,0,1,0,186.8844417,193.65398,8970403.865,3006.434984,2088.614169
1103,2/15/2024 23:00,Cell79,123,0.616482332,71.86279407,4068,57,Cell34,Cell49,8,6,-67,-4.542434755,33.22498653,50.67376346,33.24991751,2024,2,7,15,23,3,186.7379591,257.2211505,0.433883739,-0.900968868,0,1,0,0,1,0,0,225.9186671,230.46562,12250758,3520.021671,2436.215285
